FILE_GROUP_TITLE	CONTENT_TYPE	ITEM_ARK	FILE_USE	SEQ	FILE_SIZE	CREATE_DATE	FILE_LOCATION	FILE_NAME
Text Transcript	Text	21198/zz0008z975	Master	4	477622	2011-08-24 12:16:08	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z975-4-master.html	21198-zz0008z975-4-master.html
PDF	PDF	21198/zz0008z975	Submaster	5	619669	2015-11-13 11:38:47	database	21198-zz0008z975-5-submaster.pdf
PDF	PDF	21198/zz0008z975	Master	5	619669	2015-11-13 11:38:47	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z975-5-master.pdf	21198-zz0008z975-5-master.pdf
Text Biography	Text	21198/zz0008z98p	Master	1	7852	2010-06-23 10:09:39	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z98p-1-master.xml	21198-zz0008z98p-1-master.xml
Text Biography	Text	21198/zz0008z98p	Submaster	1	7852	2010-06-23 10:09:39	database	21198-zz0008z98p-1-submaster.xml
Text Interview History	Text	21198/zz0008z98p	Master	2	3269	2010-06-23 10:09:47	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z98p-2-master.xml	21198-zz0008z98p-2-master.xml
Text Interview History	Text	21198/zz0008z98p	Submaster	2	3269	2010-06-23 10:09:47	database	21198-zz0008z98p-2-submaster.xml
Text Transcript	Text	21198/zz0008z98p	Submaster	3	686624	2010-06-23 10:10:30	database	21198-zz0008z98p-3-submaster.xml
Text Transcript	Text	21198/zz0008z98p	Master	3	686624	2010-06-23 10:10:30	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z98p-3-master.xml	21198-zz0008z98p-3-master.xml
Text Transcript	Text	21198/zz0008z98p	Master	4	799232	2010-06-23 10:10:40	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z98p-4-master.html	21198-zz0008z98p-4-master.html
Text Transcript	Text	21198/zz0008z98p	Submaster	4	799232	2010-06-23 10:10:40	database	21198-zz0008z98p-4-submaster.html
PDF	PDF	21198/zz0008z98p	Master	5	942640	2015-11-13 11:22:23	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z98p-5-master.pdf	21198-zz0008z98p-5-master.pdf
PDF	PDF	21198/zz0008z98p	Submaster	5	942640	2015-11-13 11:22:23	database	21198-zz0008z98p-5-submaster.pdf
Text Interview History	Text	21198/zz0008z996	Submaster	2	5023	2011-08-26 11:55:13	database	21198-zz0008z996-2-submaster.xml
Text Interview History	Text	21198/zz0008z996	Master	2	5023	2011-08-26 11:55:13	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z996-2-master.xml	21198-zz0008z996-2-master.xml
Text Transcript	Text	21198/zz0008z996	Submaster	3	897250	2011-08-26 11:55:27	database	21198-zz0008z996-3-submaster.xml
Text Transcript	Text	21198/zz0008z996	Master	3	897250	2011-08-26 11:55:27	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z996-3-master.xml	21198-zz0008z996-3-master.xml
Text Transcript	Text	21198/zz0008z996	Submaster	4	880584	2011-08-26 11:55:54	database	21198-zz0008z996-4-submaster.html
Text Transcript	Text	21198/zz0008z996	Master	4	880584	2011-08-26 11:55:54	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z996-4-master.html	21198-zz0008z996-4-master.html
PDF	PDF	21198/zz0008z996	Submaster	5	1087041	2015-11-12 17:45:30	database	21198-zz0008z996-5-submaster.pdf
PDF	PDF	21198/zz0008z996	Master	5	1087041	2015-11-12 17:45:30	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z996-5-master.pdf	21198-zz0008z996-5-master.pdf
Text Interview History	Text	21198/zz0008z9c7	Submaster	2	2762	2011-02-14 09:12:21	database	21198-zz0008z9c7-2-submaster.xml
Text Interview History	Text	21198/zz0008z9c7	Master	2	2762	2011-02-14 09:12:21	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9c7-2-master.xml	21198-zz0008z9c7-2-master.xml
Text Transcript	Text	21198/zz0008z9c7	Submaster	3	863718	2011-02-14 09:12:38	database	21198-zz0008z9c7-3-submaster.xml
Text Transcript	Text	21198/zz0008z9c7	Master	3	863718	2011-02-14 09:12:38	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9c7-3-master.xml	21198-zz0008z9c7-3-master.xml
Text Transcript	Text	21198/zz0008z9c7	Master	4	1140808	2011-02-14 09:13:18	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9c7-4-master.html	21198-zz0008z9c7-4-master.html
Text Transcript	Text	21198/zz0008z9c7	Submaster	4	1140808	2011-02-14 09:13:18	database	21198-zz0008z9c7-4-submaster.html
PDF	PDF	21198/zz0008z9c7	Submaster	5	1028594	2015-11-12 17:37:22	database	21198-zz0008z9c7-5-submaster.pdf
PDF	PDF	21198/zz0008z9c7	Master	5	1028594	2015-11-12 17:37:22	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9c7-5-master.pdf	21198-zz0008z9c7-5-master.pdf
PDF	PDF	21198/zz0008z9dr	Submaster	10	648112	2015-11-13 11:52:10	database	21198-zz0008z9dr-10-submaster.pdf
PDF	PDF	21198/zz0008z9dr	Master	10	648112	2015-11-13 11:52:10	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9dr-10-master.pdf	21198-zz0008z9dr-10-master.pdf
Text Introduction	Text	21198/zz0008z9dr	Master	5	5434	2011-01-24 09:03:14	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9dr-5-master.xml	21198-zz0008z9dr-5-master.xml
Text Introduction	Text	21198/zz0008z9dr	Submaster	5	5434	2011-01-24 09:03:14	database	21198-zz0008z9dr-5-submaster.xml
Text Interview History	Text	21198/zz0008z9dr	Submaster	6	3053	2011-01-24 09:04:07	database	21198-zz0008z9dr-6-submaster.xml
Text Interview History	Text	21198/zz0008z9dr	Master	6	3053	2011-01-24 09:04:07	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9dr-6-master.xml	21198-zz0008z9dr-6-master.xml
Text Transcript	Text	21198/zz0008z9dr	Submaster	7	471482	2011-01-24 09:04:15	database	21198-zz0008z9dr-7-submaster.xml
Text Transcript	Text	21198/zz0008z9dr	Master	7	471482	2011-01-24 09:04:15	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9dr-7-master.xml	21198-zz0008z9dr-7-master.xml
Text Transcript	Text	21198/zz0008z9dr	Submaster	8	608014	2011-01-24 09:04:22	database	21198-zz0008z9dr-8-submaster.html
Text Transcript	Text	21198/zz0008z9dr	Master	8	608014	2011-01-24 09:04:22	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9dr-8-master.html	21198-zz0008z9dr-8-master.html
Text Biography	Text	21198/zz0008z9dr	Master	9	5629	2013-04-15 13:13:51	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9dr-9-master.xml	21198-zz0008z9dr-9-master.xml
Text Biography	Text	21198/zz0008z9dr	Submaster	9	5629	2013-04-15 13:13:51	database	21198-zz0008z9dr-9-submaster.xml
Text Interview History	Text	21198/zz0008z9gs	Master	3	3469	2011-03-07 11:37:44	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9gs-3-master.xml	21198-zz0008z9gs-3-master.xml
Text Interview History	Text	21198/zz0008z9gs	Submaster	3	3469	2011-03-07 11:37:44	database	21198-zz0008z9gs-3-submaster.xml
Text Transcript	Text	21198/zz0008z9gs	Master	4	607291	2011-03-07 11:37:55	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9gs-4-master.xml	21198-zz0008z9gs-4-master.xml
Text Transcript	Text	21198/zz0008z9gs	Submaster	4	607291	2011-03-07 11:37:55	database	21198-zz0008z9gs-4-submaster.xml
Text Transcript	Text	21198/zz0008z9gs	Master	5	747714	2011-03-07 11:38:32	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9gs-5-master.html	21198-zz0008z9gs-5-master.html
Text Transcript	Text	21198/zz0008z9gs	Submaster	5	747714	2011-03-07 11:38:32	database	21198-zz0008z9gs-5-submaster.html
PDF	PDF	21198/zz0008z9gs	Submaster	6	764384	2015-11-13 11:09:55	database	21198-zz0008z9gs-6-submaster.pdf
PDF	PDF	21198/zz0008z9gs	Master	6	764384	2015-11-13 11:09:55	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9gs-6-master.pdf	21198-zz0008z9gs-6-master.pdf
Text Interview History	Text	21198/zz0008z9h9	Master	4	3603	2008-10-09 14:00:01	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9h9-4-master.xml	21198-zz0008z9h9-4-master.xml
Text Interview History	Text	21198/zz0008z9h9	Submaster	4	3603	2008-10-09 14:00:01	database	21198-zz0008z9h9-4-submaster.xml
Text Transcript	Text	21198/zz0008z9h9	Master	5	361790	2011-12-07 14:58:56	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9h9-5-master.xml	21198-zz0008z9h9-5-master.xml
Text Transcript	Text	21198/zz0008z9h9	Submaster	5	361790	2011-12-07 14:58:56	database	21198-zz0008z9h9-5-submaster.xml
Text Transcript	Text	21198/zz0008z9h9	Master	6	458188	2011-12-07 14:59:05	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9h9-6-master.html	21198-zz0008z9h9-6-master.html
Text Transcript	Text	21198/zz0008z9h9	Submaster	6	458188	2011-12-07 14:59:05	database	21198-zz0008z9h9-6-submaster.html
PDF	PDF	21198/zz0008z9h9	Master	7	785344	2015-11-13 11:56:41	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9h9-7-master.pdf	21198-zz0008z9h9-7-master.pdf
PDF	PDF	21198/zz0008z9h9	Submaster	7	785344	2015-11-13 11:56:41	database	21198-zz0008z9h9-7-submaster.pdf
Text Biography	Text	21198/zz0008z9jt	Master	1	2951	2010-08-30 10:01:04	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9jt-1-master.xml	21198-zz0008z9jt-1-master.xml
Text Biography	Text	21198/zz0008z9jt	Submaster	1	2951	2010-08-30 10:01:04	database	21198-zz0008z9jt-1-submaster.xml
Text Interview History	Text	21198/zz0008z9jt	Master	2	3103	2010-08-30 10:01:16	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9jt-2-master.xml	21198-zz0008z9jt-2-master.xml
Text Interview History	Text	21198/zz0008z9jt	Submaster	2	3103	2010-08-30 10:01:16	database	21198-zz0008z9jt-2-submaster.xml
Text Transcript	Text	21198/zz0008z9jt	Master	3	404138	2010-08-30 10:01:26	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9jt-3-master.xml	21198-zz0008z9jt-3-master.xml
Text Transcript	Text	21198/zz0008z9jt	Submaster	3	404138	2010-08-30 10:01:26	database	21198-zz0008z9jt-3-submaster.xml
Text Transcript	Text	21198/zz0008z9jt	Submaster	4	523342	2010-08-30 10:01:35	database	21198-zz0008z9jt-4-submaster.html
Text Transcript	Text	21198/zz0008z9jt	Master	4	523342	2010-08-30 10:01:35	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9jt-4-master.html	21198-zz0008z9jt-4-master.html
PDF	PDF	21198/zz0008z9jt	Master	5	787586	2015-11-13 12:09:54	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9jt-5-master.pdf	21198-zz0008z9jt-5-master.pdf
PDF	PDF	21198/zz0008z9jt	Submaster	5	787586	2015-11-13 12:09:54	database	21198-zz0008z9jt-5-submaster.pdf
Text Introduction	Text	21198/zz0008z9kb	Master	1	6901	2010-07-22 10:12:59	http://digilib.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9kb-1-master.xml	21198-zz0008z9kb-1-master.xml
Text Introduction	Text	21198/zz0008z9kb	Submaster	1	6901	2010-07-22 10:12:59	database	21198-zz0008z9kb-1-submaster.xml
Text Interview History	Text	21198/zz0008z9kb	Submaster	2	3605	2010-07-22 10:13:08	database	21198-zz0008z9kb-2-submaster.xml
Text Interview History	Text	21198/zz0008z9kb	Master	2	3605	2010-07-22 10:13:08	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9kb-2-master.xml	21198-zz0008z9kb-2-master.xml
Text Transcript	Text	21198/zz0008z9kb	Submaster	3	375446	2010-07-22 10:13:18	database	21198-zz0008z9kb-3-submaster.xml
Text Transcript	Text	21198/zz0008z9kb	Master	3	375446	2010-07-22 10:13:18	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9kb-3-master.xml	21198-zz0008z9kb-3-master.xml
Text Transcript	Text	21198/zz0008z9kb	Master	4	436363	2010-07-22 10:14:09	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9kb-4-master.html	21198-zz0008z9kb-4-master.html
Text Transcript	Text	21198/zz0008z9kb	Submaster	4	436363	2010-07-22 10:14:09	database	21198-zz0008z9kb-4-submaster.html
PDF	PDF	21198/zz0008z9kb	Master	5	635271	2015-11-13 10:35:17	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9kb-5-master.pdf	21198-zz0008z9kb-5-master.pdf
PDF	PDF	21198/zz0008z9kb	Submaster	5	635271	2015-11-13 10:35:17	database	21198-zz0008z9kb-5-submaster.pdf
Text Biography	Text	21198/zz0008z9qd	Submaster	1	7232	2010-12-15 11:40:30	database	21198-zz0008z9qd-1-submaster.xml
Text Biography	Text	21198/zz0008z9qd	Master	1	7232	2010-12-15 11:40:30	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9qd-1-master.xml	21198-zz0008z9qd-1-master.xml
Text Interview History	Text	21198/zz0008z9qd	Submaster	2	2910	2010-12-15 11:40:59	database	21198-zz0008z9qd-2-submaster.xml
Text Interview History	Text	21198/zz0008z9qd	Master	2	2910	2010-12-15 11:40:59	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9qd-2-master.xml	21198-zz0008z9qd-2-master.xml
Text Transcript	Text	21198/zz0008z9qd	Master	3	191319	2010-12-15 11:41:13	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9qd-3-master.xml	21198-zz0008z9qd-3-master.xml
Text Transcript	Text	21198/zz0008z9qd	Submaster	3	191319	2010-12-15 11:41:13	database	21198-zz0008z9qd-3-submaster.xml
Text Transcript	Text	21198/zz0008z9qd	Master	4	222750	2010-12-15 11:41:20	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9qd-4-master.html	21198-zz0008z9qd-4-master.html
Text Transcript	Text	21198/zz0008z9qd	Submaster	4	222750	2010-12-15 11:41:20	database	21198-zz0008z9qd-4-submaster.html
PDF	PDF	21198/zz0008z9qd	Master	5	443762	2015-11-13 11:00:39	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9qd-5-master.pdf	21198-zz0008z9qd-5-master.pdf
PDF	PDF	21198/zz0008z9qd	Submaster	5	443762	2015-11-13 11:00:39	database	21198-zz0008z9qd-5-submaster.pdf
Text Biography	Text	21198/zz0008z9sf	Submaster	1	4770	2011-08-17 12:14:07	database	21198-zz0008z9sf-1-submaster.xml
Text Biography	Text	21198/zz0008z9sf	Master	1	4770	2011-08-17 12:14:07	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9sf-1-master.xml	21198-zz0008z9sf-1-master.xml
Text Interview History	Text	21198/zz0008z9sf	Master	2	2742	2011-08-17 12:14:20	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9sf-2-master.xml	21198-zz0008z9sf-2-master.xml
Text Interview History	Text	21198/zz0008z9sf	Submaster	2	2742	2011-08-17 12:14:20	database	21198-zz0008z9sf-2-submaster.xml
Text Transcript	Text	21198/zz0008z9sf	Master	3	455351	2011-08-17 12:14:33	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9sf-3-master.xml	21198-zz0008z9sf-3-master.xml
Text Transcript	Text	21198/zz0008z9sf	Submaster	3	455351	2011-08-17 12:14:33	database	21198-zz0008z9sf-3-submaster.xml
Text Transcript	Text	21198/zz0008z9sf	Submaster	4	431496	2011-08-17 12:14:41	database	21198-zz0008z9sf-4-submaster.html
Text Transcript	Text	21198/zz0008z9sf	Master	4	431496	2011-08-17 12:14:41	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9sf-4-master.html	21198-zz0008z9sf-4-master.html
PDF	PDF	21198/zz0008z9sf	Submaster	5	613853	2015-11-13 11:33:05	database	21198-zz0008z9sf-5-submaster.pdf
PDF	PDF	21198/zz0008z9sf	Master	5	613853	2015-11-13 11:33:05	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9sf-5-master.pdf	21198-zz0008z9sf-5-master.pdf
Text Biography	Text	21198/zz0008z9tz	Submaster	1	14748	2010-12-15 11:52:24	database	21198-zz0008z9tz-1-submaster.xml
Text Biography	Text	21198/zz0008z9tz	Master	1	14748	2010-12-15 11:52:24	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9tz-1-master.xml	21198-zz0008z9tz-1-master.xml
Text Interview History	Text	21198/zz0008z9tz	Submaster	2	3206	2010-12-15 11:52:41	database	21198-zz0008z9tz-2-submaster.xml
Text Interview History	Text	21198/zz0008z9tz	Master	2	3206	2010-12-15 11:52:41	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9tz-2-master.xml	21198-zz0008z9tz-2-master.xml
Text Transcript	Text	21198/zz0008z9tz	Submaster	3	1236369	2010-12-15 11:53:08	database	21198-zz0008z9tz-3-submaster.xml
Text Transcript	Text	21198/zz0008z9tz	Master	3	1236369	2010-12-15 11:53:08	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9tz-3-master.xml	21198-zz0008z9tz-3-master.xml
Text Transcript	Text	21198/zz0008z9tz	Submaster	4	1448345	2010-12-15 11:53:21	database	21198-zz0008z9tz-4-submaster.html
Text Transcript	Text	21198/zz0008z9tz	Master	4	1448345	2010-12-15 11:53:21	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9tz-4-master.html	21198-zz0008z9tz-4-master.html
PDF	PDF	21198/zz0008z9tz	Submaster	5	1464522	2015-11-13 12:01:12	database	21198-zz0008z9tz-5-submaster.pdf
PDF	PDF	21198/zz0008z9tz	Master	5	1464522	2015-11-13 12:01:12	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9tz-5-master.pdf	21198-zz0008z9tz-5-master.pdf
PDF	PDF	21198/zz0008z9vg	Master	1	99088288	2016-05-16 13:56:50	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9vg-1-master.pdf	21198-zz0008z9vg-1-master.pdf
PDF	PDF	21198/zz0008z9vg	Submaster	1	99088288	2016-05-16 13:56:50	database	21198-zz0008z9vg-1-submaster.pdf
PDF	PDF	21198/zz0008z9w0	Master	2	5978276	2017-12-01 13:01:20	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz0008z9w0-2-master.pdf	21198-zz0008z9w0-2-master.pdf
PDF	PDF	21198/zz0008z9w0	Submaster	2	5978276	2017-12-01 13:01:20	database	21198-zz0008z9w0-2-submaster.pdf
Text Interview History	Text	21198/zz0008z9z1	Submaster	1	2925	2010-04-14 08:43:44	database	21198-zz0008z9z1-1-submaster.xml
Text Interview History	Text	21198/zz0008z9z1	Master	1	2925	2010-04-14 08:43:44	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9z1-1-master.xml	21198-zz0008z9z1-1-master.xml
Text Transcript	Text	21198/zz0008z9z1	Submaster	2	458499	2010-04-14 08:44:22	database	21198-zz0008z9z1-2-submaster.xml
Text Transcript	Text	21198/zz0008z9z1	Master	2	458499	2010-04-14 08:44:22	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9z1-2-master.xml	21198-zz0008z9z1-2-master.xml
Text Transcript	Text	21198/zz0008z9z1	Master	3	640121	2010-04-14 08:44:32	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0008z9z1-3-master.html	21198-zz0008z9z1-3-master.html
Text Transcript	Text	21198/zz0008z9z1	Submaster	3	640121	2010-04-14 08:44:32	database	21198-zz0008z9z1-3-submaster.html
